[2023-01-25T17:33:38.616] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:35:25.593] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:35:28.680] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T17:35:28.876] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:35:31.269] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:35:32.781] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:36:26.748] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:36:33.660] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:37:03.532] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:37:13.545] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:37:34.353] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:40:31.273] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:42:48.710] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:43:21.590] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:44:11.221] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:44:13.520] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:44:33.076] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:44:57.746] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:45:43.750] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:46:05.238] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:46:18.781] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:46:53.038] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:46:54.745] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:46:59.586] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:47:03.579] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:47:26.603] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:47:45.123] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:47:46.083] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:48:22.827] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:48:40.852] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:49:04.652] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:49:07.060] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:49:15.976] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:49:19.875] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:50:16.613] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:50:24.986] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:50:31.218] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:50:31.225] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:50:31.233] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:50:31.453] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:50:32.898] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T17:50:33.068] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:50:36.787] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:51:37.095] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:51:44.143] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:51:46.105] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:51:46.110] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:51:46.116] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:51:46.318] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:54:04.262] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:54:04.307] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:54:04.317] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:54:04.531] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:55:55.326] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:55:55.332] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:55:55.337] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:55:55.852] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:56:19.312] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:56:19.332] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:56:19.359] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:56:19.526] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:56:55.076] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:56:56.409] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:56:56.419] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:56:56.424] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:56:56.628] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:56:58.006] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:56:58.057] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:56:58.062] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:56:58.254] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:56:59.414] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:01.450] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:06.681] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:11.141] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:57:11.170] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:57:11.177] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:57:11.389] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:12.869] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:57:12.913] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:57:12.918] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:57:13.133] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:14.463] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:20.265] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T17:57:20.423] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:57:23.256] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T17:57:23.291] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T17:57:23.300] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T17:57:23.506] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:59:20.700] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T17:59:20.850] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:59:25.888] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:59:27.995] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:59:35.278] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T17:59:40.132] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:01:12.927] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:01:12.938] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:01:12.944] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:01:13.214] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:02:11.051] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:02:11.157] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:02:11.161] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:02:11.340] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:02:34.396] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:02:34.430] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:02:34.434] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:02:34.644] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:03:05.857] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:03:11.593] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:03:11.599] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:03:11.603] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:03:11.814] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:03:15.855] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:03:15.864] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:03:15.903] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:03:16.145] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:03:18.442] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:04:08.301] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:04:33.497] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:05:05.780] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:05:38.395] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:09:04.610] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:12:51.875] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:12:53.627] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:13:04.426] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:13:36.805] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:13:58.949] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:14:26.357] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:14:40.404] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:14:54.245] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:15:10.273] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:15:10.278] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:15:10.282] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:15:10.551] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:21:14.922] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:21:23.106] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:21:36.983] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:21:36.991] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:21:36.996] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:21:37.225] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:21:45.309] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:21:45.328] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:21:45.361] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:21:45.591] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:21:48.466] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:22:04.836] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:22:08.547] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:22:54.376] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:22:55.419] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:22:58.508] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:00.473] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:01.852] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:03.081] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:04.516] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:10.548] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:23:56.031] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:25:51.437] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:26:26.142] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:26:28.825] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:28:16.142] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:29:51.673] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:30:20.620] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:30:27.678] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:30:44.687] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:31:03.720] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:31:10.542] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:31:13.155] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:31:22.789] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:32:19.744] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:33:07.550] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:35:49.124] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:35:50.948] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:36:23.662] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:36:27.284] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:36:34.035] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:37:01.445] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:37:13.221] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:37:18.545] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:37:21.323] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:37:23.470] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:41:51.843] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:41:51.848] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:41:51.855] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:41:52.088] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:42:29.258] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:43:13.354] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:01.337] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:04.241] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:33.821] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:34.334] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:34.924] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:44:44.810] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:45:03.947] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:45:06.249] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:45:49.528] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:05.543] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:11.062] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:46:11.219] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:17.034] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:46:17.044] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:46:17.048] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:46:17.288] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:24.496] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:41.004] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:42.499] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:47.060] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:50.908] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:46:50.941] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:46:50.945] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:46:51.192] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:46:53.185] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:47:00.029] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:47:00.185] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:47:02.411] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:47:20.245] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:47:58.547] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:48:16.793] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:48:24.808] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:48:24.970] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:48:56.429] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:48:56.579] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:25.811] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:49:25.974] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:28.381] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:49:28.393] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:49:28.399] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:49:28.652] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:29.920] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:32.993] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
[2023-01-25T18:49:33.158] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:47.072] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20test%20mocha, Metodo GET
[2023-01-25T18:49:47.076] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/undefined, Metodo GET
[2023-01-25T18:49:47.080] [WARN] warnArchive - Estado: 404, Ruta consultada: /api/URL%20desde%20supertest%20/%20chai, Metodo GET
[2023-01-25T18:49:47.322] [WARN] warnArchive - Estado: 404, Ruta consultada: /favicon.ico, Metodo GET
[2023-01-25T18:49:52.559] [WARN] warnArchive - Estado: 404, Ruta consultada: /avatar/1674251376272-Hermione.webp, Metodo GET
